id,node1,node2,distance
2082,660663766,660655827,64.922
2083,660663766,660661142,64.529
2084,660663767,660663766,132.184
2085,660663941,660664315,58.82300000000001
2086,660663941,2059583578,65.775
2087,660664315,660664996,50.924
2088,660664315,660665116,205.776
2089,660664315,660663941,58.82300000000001
2090,660664320,660664757,57.586
2091,660664320,494493544,69.589
2092,660664757,660664909,64.181
2093,660664757,660664320,57.586
2094,660664757,660664946,183.24300000000002
2095,660664758,660664946,51.468
2096,660664758,660665145,23.124
2097,660664758,660664908,48.245
2098,660664908,660665145,25.121
2099,660664908,660664947,52.241
2100,660664908,660664758,48.245
2101,660664909,660665147,74.429
2102,660664909,660664757,64.181
2103,660664909,660664946,146.82600000000002
2104,660664946,660664758,51.468
2105,660664946,660664757,183.243
2106,660664946,660664909,146.82600000000002
2107,660664947,660664908,52.241
2108,660664947,660665116,46.148
2109,660664947,660664975,151.778
2110,660664975,660665147,76.295
2111,660664975,660664996,61.915
2112,660664975,660664947,151.778
2113,660664996,660664315,50.924
2114,660664996,660664975,61.915
2115,660664996,660665116,154.852
2116,660665116,660664947,46.148
2117,660665116,660664315,205.776
2118,660665116,660664996,154.852
2119,660665145,660664758,23.124
2120,660665145,660664908,25.121
2121,660665145,660665146,50.713
2122,660665146,670348741,5.762
2123,660665146,660665145,50.713
2124,660665146,2054187170,145.282
2125,660665147,660664909,74.429
2126,660665147,660664975,76.295
2127,660665147,660665150,58.679
2128,660665150,660665147,58.679
2129,660665150,2054187207,71.22800000000001
2130,660666489,670361374,128.25699999999998
2131,660666489,660666734,60.447
2132,660667858,660663941,114.299
2133,661980193,6295032956,10.242
2134,661980193,317337887,215.284
2135,661980193,1834912737,55.772999999999996
2136,670348741,670360999,54.785
2137,670348741,660665146,5.762
2138,670348741,670352475,56.247
2139,670349073,670355551,85.303
2140,670349073,670352996,43.681
2141,670349075,670359123,11.252
2142,670349075,670355551,58.697
2143,670349075,670366848,105.00900000000001
2144,670352475,670352996,49.945
2145,670352475,670348741,56.247
2146,670352475,660661944,148.84099999999998
2147,670352865,660661944,50.334
2148,670352865,660655829,84.723
2149,670352865,670358382,57.864
2150,670352996,670352475,49.945
2151,670352996,670358382,90.315
2152,670352996,670349073,43.681
2153,670355551,670349075,58.697
2154,670355551,670349073,85.303
2155,670355551,670358537,75.754
2156,670358374,660655829,43.363
2157,670358374,1832795830,7.812
2158,670358374,670358537,56.227999999999994
2159,670358375,1832795830,72.514
2160,670358375,670358377,122.929
2161,670358377,660656335,16.19
2162,670358377,660656187,29.439999999999998
2163,670358377,670358375,122.929
2164,670358382,670352996,90.315
2165,670358382,670352865,57.864
2166,670358382,670358537,127.408
2167,670358537,670358374,56.227999999999994
2168,670358537,670355551,75.754
2169,670358537,670358382,127.408
2170,670359123,670349075,11.252
2171,670359123,874867439,96.113
2172,670360999,670361374,60.173
2173,670360999,670348741,54.785
2174,670361366,670360999,148.188
2175,670361366,670349073,55.46
2176,670361374,670360999,60.173
2177,670361374,670373716,92.069
2178,670361374,660666489,128.257
2179,670362670,670362671,74.822
2180,670362670,670373716,57.746
2181,670362670,670361366,60.086
2182,670362671,670362670,74.822
2183,670362671,670367770,15.149
2184,670362671,316803092,141.361
2185,670366848,316803092,75.783
2186,670366848,874867389,10.791
2187,670366848,670367770,77.134
2188,670367770,670362671,15.149
2189,670367770,2055554069,25.344
2190,670367770,670366848,77.134
2191,670373716,670362670,57.746
2192,670373716,670361374,92.069
2193,746676502,651825742,10.42
2194,746676502,651821270,43.905
2195,746676502,1273688685,47.596
2196,746786886,746786999,71.275
2197,746786886,4346609885,148.859
2198,746786909,746786911,62.349
2199,746786909,4337660504,7.858
2200,746786909,746787019,70.39699999999999
2201,746786911,4346615024,8.364
2202,746786911,5475079661,84.471
2203,746786911,746786918,177.96900000000002
2204,746786918,1273549187,34.721
2205,746786937,746787093,86.204
2206,746786937,746786962,74.396
2207,746786937,2166222220,60.403
2208,746786940,746786943,100.659
2209,746786940,2166222220,54.812
2210,746786940,2166222104,51.221
2211,746786943,1273742489,46.797
2212,746786943,746786940,100.659
2213,746786943,746786953,78.259
2214,746786944,1273742489,13.519
2215,746786950,746786953,77.032
2216,746786950,257946400,98.281
2217,746786953,746786950,77.032
2218,746786953,746786988,71.798
2219,746786953,746786943,78.259
2220,746786953,746786962,197.19400000000002
2221,746786962,746786937,74.396
2222,746786962,746786967,71.855
2223,746786962,746786953,197.19400000000002
2224,746786967,746786973,74.766
2225,746786967,746786962,71.855
2226,746786967,746787033,71.441
2227,746786973,746786967,74.766
2228,746786973,746787101,28.516
2229,746786973,746787041,88.693
2230,746786988,746786953,71.798
2231,746786988,1273588261,168.723
2232,746786988,746786993,94.62
2233,746786993,2166218024,88.72
2234,746786993,746786999,84.15100000000001
2235,746786993,746786988,94.62
2236,746786999,746786886,71.275
2237,746786999,2166218024,86.15799999999999
2238,746786999,746787013,82.725
2239,746786999,746786993,84.15100000000001
2240,746787013,5728765646,99.784
2241,746787013,746787016,62.17
2242,746787013,746786999,82.725
2243,746787016,746787019,63.618
2244,746787016,746787013,62.17
2245,746787016,746787033,156.099
2246,746787019,746787081,136.455
2247,746787019,746787016,63.618
2248,746787019,746786909,70.39699999999999
2249,746787033,746786967,71.441
2250,746787033,1273588261,75.52
2251,746787033,746787016,156.099
2252,746787041,746787044,63.195
2253,746787041,746787095,66.271
2254,746787041,746786973,88.693
2255,746787044,746787046,53.968
2256,746787044,746787041,63.195
2257,746787044,746787064,117.434
2258,746787046,746787048,56.657
2259,746787046,746787044,53.968
2260,746787046,746787054,118.773
2261,746787048,746787046,56.657
2262,746787048,746787108,117.832
2263,746787048,746787097,65.54
2264,746787054,746787046,118.773
2265,746787054,746787108,56.575
2266,746787054,746787064,52.965
2267,746787064,746787044,117.434
2268,746787064,746787054,52.965
2269,746787064,746787101,62.53
2270,746787066,746787068,61.242
2271,746787066,746787097,72.521
2272,746787066,746787095,102.301
2273,746787068,746787070,55.407
2274,746787068,746787066,61.242
2275,746787068,746787142,163.071
2276,746787070,746787068,55.407
2277,746787070,746787156,42.73
2278,746787070,746787154,82.328
2279,746787081,2166203827,60.7
2280,746787081,746787019,136.455
2281,746787081,746787101,53.964
2282,746787083,2166203818,55.342
2283,746787083,746787117,105.574
2284,746787083,746787108,54.692
2285,746787088,2166222112,7.218
2286,746787088,2166222108,30.212
2287,746787088,2166222106,85.487
2288,746787093,746786937,86.204
2289,746787093,2166227199,71.698
2290,746787093,746787191,57.193
2291,746787095,746787066,102.301
2292,746787095,746787041,66.271
2293,746787095,2166227199,88.398
2294,746787097,746787099,64.783
2295,746787097,746787066,72.521
2296,746787097,746787048,65.54
2297,746787099,746787097,64.783
2298,746787099,2166203829,44.239999999999995
2299,746787099,317337724,115.827
2300,746787101,746787081,53.964
2301,746787101,746786973,28.516
2302,746787101,746787064,62.53
2303,746787108,746787054,56.575
2304,746787108,746787083,54.692
2305,746787108,746787048,117.832
2306,746787108,746787110,66.566
2307,746787110,746787099,182.987
2308,746787110,746787108,66.566
2309,746787117,746787083,105.574
2310,746787117,1273549187,68.677
2311,746787117,5475079662,56.952
2312,746787135,746787137,167.585
2313,746787135,746787147,53.203
2314,746787135,746787180,54.859
2315,746787137,746787135,167.585
2316,746787137,2166227201,19.146
2317,746787137,746787191,55.066
2318,746787142,746787144,56.955
2319,746787142,746787068,163.071
2320,746787142,2166227201,30.314
2321,746787144,746787142,56.955
2322,746787144,746787147,104.35
2323,746787144,746787156,124.745
2324,746787147,746787135,53.203
2325,746787147,746787144,104.35
2326,746787147,746787160,133.774
2327,746787154,746787170,55.973
2328,746787154,746787070,82.328
2329,746787154,317337724,56.597
2330,746787156,746787070,42.73
2331,746787156,746787144,124.745
2332,746787156,4242281970,52.818
2333,746787160,4242281970,52.077
2334,746787160,746787182,96.292
2335,746787160,746787147,133.774
2336,746787170,746787182,58.953
2337,746787170,746787154,55.973
2338,746787170,4242281970,110.729
2339,746787178,8234580973,17.797
2340,746787178,317337835,55.284
2341,746787178,746787179,118.225
2342,746787179,746787185,52.329
2343,746787179,746787180,118.596
2344,746787179,746787178,118.225
2345,746787179,746787184,47.257
2346,746787180,746787186,49.787
2347,746787180,317337831,54.056
2348,746787180,746787135,54.859
2349,746787180,746787179,118.596
2350,746787182,746787170,58.953
2351,746787182,317337826,50.565999999999995
2352,746787182,746787160,96.292
2353,746787183,746787184,54.121
2354,746787183,1273760921,50.532
2355,746787183,746787188,43.421
2356,746787183,2166222104,167.09699999999998
2357,746787184,746787186,112.151
2358,746787184,746787183,54.121
2359,746787184,746787179,47.257
2360,746787185,746787179,52.329
2361,746787185,6129317401,11.466
2362,746787185,10691273529,29.617
2363,746787186,746787180,49.787
2364,746787186,746787187,52.879
2365,746787186,746787184,112.151
2366,746787187,746787186,52.879
2367,746787187,746787191,74.639
2368,746787187,1273760921,63.105
2369,746787188,746787189,95.124
2370,746787188,2166222110,41.9
2371,746787188,746787183,43.421
2372,746787189,2166222108,2.545
2373,746787189,746787188,95.124
2374,746787189,2166222106,57.871
2375,746787190,2166222112,51.985
2376,746787190,2166222107,121.007
2377,746787191,746787187,74.639
2378,746787191,746787137,55.066
2379,746787191,746787093,57.193
2380,746787208,4337589732,8.363
2381,746787208,1834912733,53.072
2382,746787208,746787209,188.162
2383,746787209,1834912737,53.384
2384,746787209,746787208,188.162
2385,746787209,1273791755,116.118
2386,746787230,4337589741,11.339
2387,746787230,317337750,73.447
2388,746787245,4337589742,9.573
2389,746787245,746787230,192.533
2390,746787316,746787348,18.85
2391,746787316,651826513,39.462
2392,746787316,1273771918,103.656
2393,746787322,317337884,103.06700000000001
2394,746787329,10691273528,12.324
2395,746787329,746787330,119.768
2396,746787329,1273487046,148.443
2397,746787330,1273741177,38.208000000000006
2398,746787330,746787329,119.768
2399,746787330,317337927,56.040000000000006
2400,746787331,746787332,101.298
2401,746787331,1273741177,50.808
2402,746787331,10011801326,121.947
2403,746787332,746787331,101.298
2404,746787332,317337921,42.512
2405,746787332,746787348,199.816
2406,746787334,4337589743,9.915
2407,746787334,1834912735,15.337
2408,746787334,746787245,171.928
2409,746787342,1273972470,52.649
2410,746787342,1403237263,120.84400000000001
2411,746787342,317337819,63.949
2412,746787348,746787316,18.85
2413,746787348,746787332,199.816
2414,746787349,5437755532,165.1
2415,746787349,746787322,17.447
2416,874867377,1273849029,27.594
2417,874867378,874867377,64.573
2418,874867378,874898923,56.44
2419,874867382,874898918,56.598
2420,874867382,874898733,68.154
2421,874867388,874867382,51.417
2422,874867389,874899012,62.36
2423,874867389,670366848,10.791
2424,874867389,670359123,105.226
2425,874867397,874898902,179.287
2426,874867397,874898867,60.952
2427,874867397,874898906,222.368
2428,874867399,874867397,54.336
2429,874867399,874898985,164.638
2430,874867400,874867418,50.57
2431,874867400,874867399,74.952
2432,874867407,874898985,50.632
2433,874867407,874867400,166.136
2434,874867418,874898953,52.024
2435,874867418,874867436,86.4
2436,874867436,874867439,65.082
2437,874867439,874898978,61.651
2438,874898733,874898823,65.934
2439,874898756,874867389,56.059
2440,874898790,9989609577,48.698
2441,874898790,1273469960,67.927
2442,874898790,874898798,79.33
2443,874898798,2054406431,35.972
2444,874898798,874898801,248.044
2445,874898798,874898790,79.33
2446,874898801,874898798,248.04399999999998
2447,874898801,874898853,33.263999999999996
2448,874898808,874898942,27.898
2449,874898808,874898850,32.037
2450,874898808,1273897705,19.349
2451,874898823,874867378,64.961
2452,874898834,2054187117,26.336
2453,874898834,874898835,46.321
2454,874898834,2054406444,102.22
2455,874898835,874898834,46.321
2456,874898835,874898801,39.82
2457,874898847,874898850,142.875
2458,874898847,2054187126,39.017
2459,874898850,874898808,32.037
2460,874898850,2055553906,1.937
2461,874898853,4336221944,160.912
2462,874898853,874898801,33.263999999999996
2463,874898858,2054406444,125.155
2464,874898858,1451644706,73.70400000000001
2465,874898867,874898875,90.275
2466,874898867,874898870,217.717
2467,874898870,874898906,62.235
2468,874898870,874898867,217.717
2469,874898875,874898878,9.821
2470,874898878,874898942,50.846
2471,874898878,1273461261,20.538
2472,874898902,2054187128,113.756
2473,874898906,874898988,76.072
2474,874898906,874867397,222.368
2475,874898911,874898912,64.408
2476,874898911,1836215278,12.280999999999999
2477,874898912,874867377,80.23299999999999
2478,874898918,874898932,60.395
2479,874898918,874898923,187.695
2480,874898923,874898911,24.397
2481,874898932,874867400,71.17
2482,874898934,874867407,45.226
2483,874898934,874898932,177.13700000000003
2484,874898938,874898942,148.611
2485,874898938,874898847,58.92
2486,874898942,874898878,50.846
2487,874898942,874898808,27.898
2488,874898942,874898938,148.611
2489,874898952,874898953,88.848
2490,874898952,874867436,57.693
2491,874898953,874898952,88.848
2492,874898953,874898962,77.00800000000001
2493,874898959,874898952,79.535
2494,874898959,874898962,92.644
2495,874898962,874867388,66.127
2496,874898962,874898959,92.644
2497,874898978,874898902,53.151
2498,874898978,874867399,191.312
2499,874898985,874867407,50.632
2500,874898985,874898988,65.989
2501,874898988,2055553810,10.885
2502,874899012,874867388,95.813
2503,874899012,874898959,62.648
2504,1175765727,4220087156,23.525
2505,1175765727,1834944597,85.653
2506,1175765727,4220085295,9.844
2507,1175765858,474879580,127.06
2508,1175765858,474879624,52.244
2509,1175765858,474879842,56.7
2510,1181353057,475477145,51.997
2511,1181353057,475477475,211.47
2512,1181353057,475477437,60.638000000000005
2513,1181353057,475477496,164.709
2514,1181353062,4041865391,17.802
2515,1181353062,593898351,17.901
2516,1181353066,317337723,42.939
2517,1181353066,1273815907,29.083
2518,1181353069,592287414,21.044
2519,1181353069,589642443,54.356
2520,1181353071,475477793,70.996
2521,1181353071,475477875,55.921
2522,1181353071,599290421,58.265
2523,1181353071,475477890,114.9
2524,1273461261,1273897705,79.176
2525,1273461261,2054406442,27.523
2526,1273462468,599290433,56.557
2527,1273462468,1273896930,52.754
2528,1273462468,4224818810,166.723
2529,1273467279,317337941,76.66299999999998
2530,1273467279,611484210,29.609
2531,1273469892,1409885103,133.24699999999999
2532,1273469892,5381377898,79.764
2533,1273469892,5381377899,82.28
2534,1273469960,874898790,67.927
2535,1273478211,1273872876,22.166
2536,1273484050,1829377375,52.373
2537,1273484050,5437755530,53.567
2538,1273484050,5437755531,162.768
2539,1273487046,6129317401,30.095
2540,1273487046,10691273529,12.005
2541,1273487046,5433316550,119.546
2542,1273492525,475476851,51.903
2543,1273492525,1273837300,102.55699999999999
2544,1273492525,475476859,96.414
2545,1273508217,475477551,66.266
2546,1273525541,475477437,96.928
2547,1273525541,1273979931,42.355000000000004
2548,1273541734,380988092,106.32399999999998
2549,1273541734,1829377372,54.64
2550,1273541734,4738331501,42.489999999999995
2551,1273549187,746787117,68.677
2552,1273549187,746787110,160.098
2553,1273549187,1273749237,41.974999999999994
2554,1273564211,1829377361,14.846
2555,1273564211,1842988779,50.977
2556,1273564211,475476906,53.574
2557,1273566897,2114005504,68.835
2558,1273566897,1273979931,134.32999999999998
2559,1273580248,1273713103,22.088
2560,1273580248,317337277,14.315999999999999
2561,1273587697,1409885120,14.434
2562,1273587697,5615941402,85.387
2563,1273587697,1273974433,45.602000000000004
2564,1273588261,746787033,75.52
2565,1273588261,5728765646,59.901
2566,1273588261,746786988,168.72299999999998
2567,1273589644,1829377374,52.323
2568,1273589644,1273814188,51.388
2569,1273589644,5393451567,155.179
2570,1273595088,4341331578,21.478
2571,1273606027,1273714364,19.824
2572,1273606027,1273906666,71.728
2573,1273606027,1273820172,80.032
2574,1273620803,8888643816,24.411
2575,1273624890,4346571273,38.291
2576,1273624890,317337920,19.757
2577,1273632542,475476859,52.718
2578,1273632542,1829377361,139.468
2579,1273632542,475476850,51.697
2580,1273635073,2166203832,58.7
2581,1273635073,1273956368,51.917
2582,1273635073,5457715974,160.102
2583,1273653410,608420779,12.359
2584,1273653410,608390443,137.348
2585,1273658188,317337577,61.883
2586,1273658188,1273983950,46.149
2587,1273664088,475477822,70.218
2588,1273664088,475477809,57.379
2589,1273664088,475477825,128.34
2590,1273677015,606936956,67.684
2591,1273677015,606937145,67.116
2592,1273677015,5728765647,35.913
2593,1273688685,1834912740,55.282
2594,1273688685,746676502,47.596
2595,1273688685,317337884,211.231
2596,1273689014,4337268535,77.62
2597,1273689014,1273986850,10.421
2598,1273689991,2166144484,61.293
2599,1273689991,1273703690,43.462
2600,1273689991,1409885159,141.589
2601,1273690138,1273956368,51.783
2602,1273690138,1273784621,47.687
2603,1273695071,8888728718,30.378
2604,1273695071,649999151,80.686
2605,1273695071,5543194925,48.337999999999994
2606,1273703690,1273689991,43.462
2607,1273703690,1409885159,98.82900000000001
2608,1273708529,1273814188,53.355
2609,1273708529,1403237260,45.342
2610,1273708529,1273690138,157.83700000000002
2611,1273712021,593898350,10.009
2612,1273712021,1273478211,21.117
2613,1273713103,4331445591,129.63
2614,1273714364,5393451567,52.83
2615,1273714364,1273606027,19.824
2616,1273714364,1273814188,156.347
2617,1273721262,1829377368,106.08
2618,1273721262,1273595088,52.337
2619,1273727980,1409885111,57.34
2620,1273727980,5381377898,122.45
2621,1273727980,5381377899,52.120999999999995
2622,1273737524,1836204830,11.86
2623,1273737524,499797434,29.06
2624,1273741177,746787331,50.808
2625,1273741177,746787330,38.208000000000006
2626,1273741177,10011801326,154.51999999999998
2627,1273742489,746786944,13.519
2628,1273742489,746786943,46.797
2629,1273742489,5543183484,53.926
2630,1273742489,2166222109,37.254000000000005
2631,1273745171,639121104,91.866
2632,1273745171,639121840,18.591
2633,1273745171,649997379,11.743
2634,1273749237,2166203835,11.694
2635,1273749237,1273549187,41.974999999999994
2636,1273760921,746787183,50.532
2637,1273760921,746787187,63.105
2638,1273760921,2166222220,218.3
2639,1273771918,746787322,162.462
2640,1273771918,5437755532,18.281
2641,1273774021,1409885145,36.077
2642,1273784621,1273690138,47.687
2643,1273784621,4337584909,61.275
2644,1273784621,1403237260,157.69799999999998
2645,1273785270,1409885111,55.341
2646,1273785270,1355562672,71.628
2647,1273791755,1834912740,52.254
2648,1273791755,1834912739,49.07
2649,1273791755,1834912734,154.281
2650,1273791755,746787209,116.118
2651,1273814188,1273714364,156.347
2652,1273814188,1273708529,53.355
2653,1273814188,1273589644,51.388
2654,1273814188,1829377375,51.814
2655,1273815907,1273525541,35.118
2656,1273817412,5393451565,57.451
2657,1273817412,1843155256,176.17999999999998
2658,1273820172,1273606027,80.032
2659,1273820172,1403237264,46.908
2660,1273820172,1273887355,88.506
2661,1273832914,499845695,69.547
2662,1273832914,499847003,155.531
2663,1273832914,5543194928,63.142
2664,1273834081,1409885147,20.386
2665,1273834081,1409885150,60.675
2666,1273834081,5615941396,91.518
2667,1273837300,1273842885,52.319
2668,1273837300,1273492525,102.557
2669,1273837300,475477030,95.366
2670,1273842380,10687109942,11.179
2671,1273842885,1273837300,52.319
2672,1273842885,1842988778,56.305
2673,1273842885,475476906,94.664
2674,1273845048,2166222108,36.823
2675,1273845048,2166222110,86.255
2676,1273845048,1273897049,84.27799999999999
2677,1273849029,499751496,13.948
2678,1273867352,475477812,56.324
2679,1273867352,4224821590,152.3
2680,1273867352,475477809,58.643
2681,1273872876,4041852018,193.971
2682,1273882646,660656335,92.768
2683,1273882646,2054187129,91.68
2684,1273882646,2054187138,41.485
2685,1273882646,1273964255,45.751
2686,1273887355,1273913267,55.571
2687,1273887355,1371263278,82.825
2688,1273887355,1273820172,88.506
2689,1273896930,1273462468,52.754
2690,1273896930,599290421,74.928
2691,1273896930,2114005504,109.39099999999999
2692,1273897049,2166222111,61.872
2693,1273897049,2166222105,36.779
2694,1273897049,1273845048,84.27799999999999
2695,1273897705,2054406441,28.255
2696,1273897705,1273461261,79.176
2697,1273897705,874898808,19.349
2698,1273906666,1829377363,44.538
2699,1273906666,1273606027,71.728
2700,1273906666,1829377369,86.434
2701,1273912057,1273737524,12.112
2702,1273912057,874898870,72.594
2703,1273913267,1273887355,55.571
2704,1273913267,1403237276,48.427
2705,1273913267,5393451565,104.611
2706,1273956368,1829377368,51.18
2707,1273956368,1273690138,51.783
2708,1273956368,1273635073,51.917
2709,1273956368,1829377374,52.73
2710,1273964255,660656187,93.862
2711,1273965937,650001634,124.79899999999998
2712,1273972470,746787342,52.649
2713,1273972470,317337753,60.614
2714,1273972470,5437755529,126.446
2715,1273974433,1273587697,45.602
2716,1273974433,1409885145,65.094
2717,1273974433,5615941400,27.518
2718,1273979931,317337580,20.407
2719,1273979931,1273525541,42.355000000000004
2720,1273983934,605674216,50.824
2721,1273983934,605673551,62.121
2722,1273983934,606182715,124.595
2723,1273983950,475477917,50.501
2724,1273983950,1273658188,46.149
2725,1273986850,1273689014,10.421
2726,1273986850,316803089,79.59800000000001
2727,1355562672,1273785270,71.628
2728,1355562672,2461132332,304.337
2729,1355562672,494413680,19.425
2730,1368340888,10691273531,17.73
2731,1368340888,3962773903,6.509
2732,1368340888,10691273530,8.336
2733,1368361981,3962773911,7.887
2734,1368361981,3962773916,10.804
2735,1368361981,1843155255,45.76
2736,1371263278,5393451565,47.613
2737,1371263278,1829377364,53.13
2738,1371263278,5393451566,52.13
2739,1371263278,1273887355,82.825
2740,1403237260,1273708529,45.342
2741,1403237260,1403237269,62.789
2742,1403237263,1403237266,53.009
2743,1403237263,1403237279,90.422
2744,1403237263,746787342,120.844
2745,1403237264,10691273530,15.951
2746,1403237264,1273820172,46.908
2747,1403237264,10691273531,7.813
2748,1403237266,1403237263,53.009
2749,1403237266,5437755531,52.895
2750,1403237266,4738331493,48.191
2751,1403237267,317337819,53.703
2752,1403237267,1403237279,58.302
2753,1403237267,1829377371,134.962
2754,1403237269,1403237260,62.789
2755,1403237269,4337584909,158.296
2756,1403237276,1403237264,164.848
2757,1403237276,1273913267,48.427
2758,1403237276,3962773910,8.671
2759,1403237279,1403237263,90.422
2760,1403237279,1829377376,54.941
2761,1403237279,1403237267,58.302
2762,1409885103,1273469892,133.24699999999999
2763,1409885111,1273785270,55.341
2764,1409885111,1273727980,57.34
2765,1409885120,1273587697,14.434
2766,1409885120,3962740794,154.257
2767,1409885140,3962740794,8.726
2768,1409885140,10691359315,134.004
2769,1409885145,5615941388,39.005
2770,1409885145,1273774021,36.077
2771,1409885145,1273974433,65.094
2772,1409885147,1273834081,20.386
2773,1409885147,5615941388,73.408
2774,1409885147,4270575248,80.83600000000001
2775,1409885149,1409885150,44.483
2776,1409885149,1409885160,46.81
2777,1409885149,1409885159,45.053
2778,1409885150,1409885149,44.483
2779,1409885150,1273834081,60.675
2780,1409885150,5615941393,84.289
2781,1409885159,2166141098,42.984
2782,1409885159,1409885149,45.053
2783,1409885159,1273703690,98.82900000000001
2784,1409885159,1273689991,141.589
2785,1409885160,1409885149,46.81
2786,1451644706,4332507087,33.321
2787,1829377356,317337476,54.317
2788,1829377356,474879709,13.185
2789,1829377356,474879710,141.333
2790,1829377358,1842988778,7.612
2791,1829377358,474879581,149.56699999999998
2792,1829377361,1273564211,14.846
2793,1829377361,1273632542,139.468
2794,1829377361,475477117,58.983
2795,1829377363,380988106,26.078
2796,1829377363,1273906666,44.538
2797,1829377363,380988092,56.235
2798,1829377364,1371263278,53.13
2799,1829377364,5393451567,49.803
2800,1829377364,1829377374,155.519
2801,1829377368,5393451566,52.454
2802,1829377368,1273956368,51.18
2803,1829377369,1829377375,65.399
2804,1829377369,4738331501,10.679
2805,1829377369,1273906666,86.434
2806,1829377371,1829377376,51.151
2807,1829377371,380988075,203.16
2808,1829377371,1403237267,134.96200000000002
2809,1829377372,380988075,65.99
2810,1829377372,1829377376,207.73899999999998
2811,1829377372,1273541734,54.64
2812,1829377374,1829377364,155.519
2813,1829377374,1273956368,52.73
2814,1829377374,1273589644,52.323
2815,1829377375,1829377369,65.399
2816,1829377375,1273484050,52.373
2817,1829377375,1273814188,51.814
2818,1829377375,4738331491,52.695
2819,1829377376,1829377371,51.151
2820,1829377376,1403237279,54.941
2821,1829377376,1829377372,207.73899999999998
2822,1832795830,670358374,7.812
2823,1832795830,316803090,52.546
2824,1832795830,670358375,72.514
2825,1832795850,1832795853,70.894
2826,1832795850,2054187170,55.916
2827,1832795850,2054187172,73.962
2828,1832795853,660659121,51.842
2829,1832795853,1832795850,70.894
2830,1832795853,660658301,43.473
2831,1832795855,2054187187,54.503
2832,1832795855,4406285450,54.496
2833,1832795857,4406285449,43.543
2834,1832795857,1832795855,57.28
2835,1832795859,649998107,60.009
2836,1832795859,494493544,12.045
2837,1832795859,639123058,134.88600000000002
2838,1834912733,1834912737,200.827
2839,1834912733,746787208,53.072
2840,1834912733,317337887,59.025999999999996
2841,1834912734,651820047,53.057
2842,1834912734,1273791755,154.281
2843,1834912734,4337589732,126.792
2844,1834912735,6290603420,36.544
2845,1834912735,746787334,15.337
2846,1834912737,1834912733,200.827
2847,1834912737,746787209,53.384
2848,1834912737,661980193,55.772999999999996
2849,1834912738,1834912740,218.276
2850,1834912738,661980193,53.45
2851,1834912739,651821270,63.794
2852,1834912739,651820047,141.316
2853,1834912739,1273791755,49.07
2854,1834912740,1273791755,52.254
2855,1834912740,1273688685,55.282
2856,1834912740,1834912738,218.276
2857,1834944597,317337491,71.701
2858,1834944597,475476676,133.04700000000003
2859,1834944597,1175765727,85.653
2860,1834944598,475476674,12.565
2861,1834944598,317337491,164.86
2862,1834944598,475476676,74.761
2863,1834944600,317337496,52.86
2864,1834944600,475476816,80.858
2865,1836204801,2461127768,69.934
2866,1836204801,499844763,228.985
2867,1836204801,499845695,74.821
2868,1836204802,494413680,107.703
2869,1836204802,499844763,65.278
2870,1836204803,494600082,68.648
2871,1836204803,1836204804,53.815
2872,1836204804,1836204805,54.96
2873,1836204804,1836204803,53.815
2874,1836204804,499843649,54.337
2875,1836204804,499841834,167.164
2876,1836204805,2461127768,52.796
2877,1836204805,1836204804,54.96
2878,1836204805,499846302,158.077
2879,1836204809,1836204814,52.529
2880,1836204809,2461127770,53.862
2881,1836204809,1836204810,109.283
2882,1836204810,499840956,55.971
2883,1836204810,1836204816,52.445
2884,1836204810,1836204809,109.283
2885,1836204814,1836204809,52.529
2886,1836204814,495351202,74.907
2887,1836204814,1836204816,109.38799999999999
2888,1836204816,1836204810,52.445
2889,1836204816,495351202,184.295
2890,1836204816,1836204814,109.38799999999999
2891,1836204816,1836204818,59.565
2892,1836204818,1836204816,59.565
2893,1836204818,2461132332,17.833000000000002
2894,1836204818,1836204802,200.607
2895,1836204825,1836204826,54.805
2896,1836204825,499841740,99.845
2897,1836204825,499843646,156.221
2898,1836204826,1836204825,54.805
2899,1836204826,495351202,55.03
2900,1836204826,316803496,58.824
2901,1836204826,2461127770,114.53
2902,1836204830,1836204832,12.04
2903,1836204830,316803496,201.03099999999998
2904,1836204832,1273912057,11.651
2905,1836213609,1836213610,53.012
2906,1836213609,499796426,191.704
2907,1836213610,494600141,220.85000000000002
2908,1836213610,499796410,55.336
2909,1836213613,499796395,54.145
2910,1836213613,499796388,125.4
2911,1836213613,499796410,117.89000000000001
2912,1836213617,2166157456,85.09200000000001
2913,1836213617,316802235,69.39800000000001
2914,1836213618,316802235,15.093
2915,1836213618,874898853,86.711
2916,1836215276,1836215278,64.52
2917,1836215276,874898912,12.354
2918,1836215278,874898934,22.385
2919,1842328271,475477869,16.895
2920,1842328271,4224818789,10.146
2921,1842328271,475477916,56.278
2922,1842988775,1842988776,80.602
2923,1842988776,1842988777,12.256
2924,1842988776,1834944598,201.243
2925,1842988777,317337478,7.78
2926,1842988777,1842988778,52.341
2927,1842988778,1273842885,56.305
2928,1842988778,1829377358,7.612
2929,1842988778,1842988779,149.44899999999998
2930,1842988779,474879581,7.918
2931,1842988779,1273564211,50.977
2932,1842988779,4341331576,77.345
2933,1842988781,331596284,7.048
2934,1842988781,1842988783,107.611
2935,1842988783,475477148,7.512
2936,1842988783,475477445,46.78
2937,1842988783,475477496,51.446
